tripduration,starttime,stoptime,start station latitude,start station longitude,end station latitude,end station longitude,bikeid,usertype,birth year,gender
873,03:15.3,17:48.5,40.72163014,-74.04996783,40.72163014,-74.04996783,26167,Subscriber,1949,1
119,03:19.0,05:18.6,40.7183552,-74.03891444,40.7211236,-74.03805095,29448,Subscriber,1987,1
109,03:37.0,05:26.4,40.7183552,-74.03891444,40.7211236,-74.03805095,39363,Subscriber,1990,1
665,09:07.8,20:12.9,40.71942,-74.05099,40.7211236,-74.03805095,29520,Subscriber,1990,2
134,11:18.9,13:33.0,40.7272235,-74.0337589,40.7287448,-74.0321082,29606,Subscriber,1980,1
517,11:41.2,20:18.5,40.71958612,-74.04311746,40.7141454,-74.0335519,29601,Subscriber,1990,2
449,14:43.2,22:12.8,40.7112423,-74.0557013,40.71958612,-74.04311746,29611,Subscriber,1995,1
671,16:01.2,27:12.6,40.73520838,-74.04696375,40.71942,-74.05099,29453,Customer,1996,2
1014,17:50.1,34:44.2,40.7192822,-74.07126188,40.71958612,-74.04311746,26193,Subscriber,1984,2
260,18:44.8,23:05.0,40.71649,-74.04105,40.72165072,-74.04288411,29519,Subscriber,1977,2
1573,19:25.4,45:39.2,40.7443187,-74.0439909,40.7443187,-74.0439909,29508,Customer,1969,0
321,22:09.1,27:30.2,40.71958612,-74.04311746,40.72759597,-74.04424731,29302,Subscriber,1984,2
422,22:27.5,29:30.1,40.7308971,-74.06391263,40.72210379,-74.071455,26317,Subscriber,1964,1
403,29:56.5,36:39.7,40.7308971,-74.06391263,40.72572614,-74.07195926,29227,Subscriber,1954,1
442,33:00.9,40:23.2,40.72759597,-74.04424731,40.7287448,-74.0321082,26253,Subscriber,1985,1
266,33:05.6,37:31.9,40.7177325,-74.043845,40.7183552,-74.03891444,29246,Subscriber,1978,1
186,36:21.2,39:28.2,40.7272235,-74.0337589,40.7242941,-74.0354826,26206,Subscriber,1995,2
708,39:00.3,50:48.7,40.71958612,-74.04311746,40.7241765,-74.0506564,29611,Subscriber,1981,1
86,42:12.2,43:38.4,40.7242941,-74.0354826,40.7272235,-74.0337589,29209,Subscriber,1987,1
273,43:02.4,47:35.9,40.7272235,-74.0337589,40.7211236,-74.03805095,29278,Subscriber,1989,2
330,43:04.6,48:35.6,40.71958612,-74.04311746,40.71458404,-74.04281706,26193,Subscriber,1989,2
692,46:42.7,58:15.0,40.7177325,-74.043845,40.7192517,-74.034234,29225,Subscriber,1964,1
506,46:51.6,55:18.4,40.71958612,-74.04311746,40.7112423,-74.0557013,29638,Subscriber,1991,1
370,47:05.6,53:16.0,40.71458404,-74.04281706,40.71687,-74.03281,29440,Customer,1962,1
151,50:57.7,53:29.2,40.71958612,-74.04311746,40.72163014,-74.04996783,26285,Subscriber,1986,1
557,51:37.5,00:55.4,40.7272235,-74.0337589,40.71649,-74.04105,29624,Subscriber,1992,2
351,53:04.7,58:56.2,40.72759597,-74.04424731,40.71958612,-74.04311746,29489,Subscriber,1974,1
415,54:53.2,01:49.1,40.7272235,-74.0337589,40.7242941,-74.0354826,29209,Subscriber,1993,1
142,57:02.0,59:24.6,40.71958612,-74.04311746,40.72163014,-74.04996783,26228,Subscriber,1986,1
171,59:42.8,02:34.2,40.7183552,-74.03891444,40.7177325,-74.043845,26281,Subscriber,1986,1
722,00:51.3,12:53.5,40.7287448,-74.0321082,40.72163014,-74.04996783,29664,Subscriber,1984,1
486,02:31.9,10:38.2,40.71848892,-74.04772663,40.7192517,-74.034234,29479,Subscriber,1991,1
141,03:06.2,05:27.5,40.71958612,-74.04311746,40.72163014,-74.04996783,29549,Subscriber,1986,1
62,09:19.6,10:22.4,40.71958612,-74.04311746,40.7177325,-74.043845,29525,Subscriber,1986,1
535,11:20.8,20:16.2,40.7242941,-74.0354826,40.7141454,-74.0335519,29505,Subscriber,1994,1
517,11:55.7,20:32.8,40.7242941,-74.0354826,40.7141454,-74.0335519,26248,Subscriber,1993,2
64,12:28.2,13:32.4,40.71958612,-74.04311746,40.7177325,-74.043845,29220,Subscriber,1986,1
62,15:16.6,16:19.4,40.71958612,-74.04311746,40.7177325,-74.043845,29266,Subscriber,1986,1
3031,15:30.6,06:02.6,40.71435837,-74.06661093,40.71435837,-74.06661093,29654,Subscriber,1987,1
164,17:50.1,20:34.9,40.71649,-74.04105,40.71958612,-74.04311746,26194,Subscriber,1992,1
139,18:53.4,21:13.3,40.71958612,-74.04311746,40.71848892,-74.04772663,29254,Subscriber,1986,1
177,24:29.6,27:27.0,40.72152515,-74.04630454,40.72568548,-74.04879034,29221,Subscriber,1986,1
388,31:00.6,37:28.6,40.7241765,-74.0506564,40.7241765,-74.0506564,29462,Subscriber,1984,1
429,38:21.7,45:31.6,40.7211236,-74.03805095,40.7272235,-74.0337589,29491,Customer,1996,2
305,44:33.0,49:38.7,40.71687,-74.03281,40.71241882,-74.03852552,26274,Subscriber,1977,1
2645,45:24.7,29:29.8,40.71687,-74.03281,40.71958612,-74.04311746,29587,Subscriber,1970,1
159,46:54.3,49:33.6,40.71958612,-74.04311746,40.71848892,-74.04772663,29586,Subscriber,1990,1
237,48:00.0,51:57.2,40.71958612,-74.04311746,40.71653978,-74.04963791,29618,Subscriber,1989,1
153,52:59.6,55:33.2,40.72333159,-74.04595256,40.7241765,-74.0506564,29668,Subscriber,1987,2
136,53:07.6,55:24.5,40.72333159,-74.04595256,40.7241765,-74.0506564,26221,Subscriber,1985,1
223,00:38.7,04:22.1,40.71958612,-74.04311746,40.71458404,-74.04281706,29489,Subscriber,1980,1
285,07:57.9,12:43.7,40.7308971,-74.06391263,40.72572614,-74.07195926,29515,Subscriber,1990,1
85,11:36.0,13:01.8,40.7141454,-74.0335519,40.71687,-74.03281,29287,Subscriber,1967,1
233,12:00.5,15:54.5,40.71958612,-74.04311746,40.72601173,-74.05038893,29476,Subscriber,1985,1
185,14:14.9,17:20.2,40.7241765,-74.0506564,40.72759597,-74.04424731,29611,Subscriber,1984,2
182,18:20.0,21:22.3,40.7211236,-74.03805095,40.71958612,-74.04311746,29286,Subscriber,1983,1
81,21:33.6,22:55.2,40.71687,-74.03281,40.7192517,-74.034234,29287,Subscriber,1988,1
4653,25:38.4,43:11.7,40.7287448,-74.0321082,40.7287448,-74.0321082,26253,Customer,1992,1
645,26:17.6,37:03.0,40.7242941,-74.0354826,40.71653978,-74.04963791,29589,Subscriber,1991,1
597,26:28.3,36:25.7,40.7242941,-74.0354826,40.7241765,-74.0506564,29646,Subscriber,1991,2
565,31:35.3,41:00.8,40.7272235,-74.0337589,40.7177325,-74.043845,29665,Subscriber,1992,2
241,33:22.0,37:23.8,40.7211236,-74.03805095,40.71517768,-74.03768331,29660,Subscriber,1987,1
637,33:54.5,44:32.0,40.71958612,-74.04311746,40.7236589,-74.0641943,29286,Subscriber,1985,2
181,35:04.3,38:05.6,40.72152515,-74.04630454,40.72601173,-74.05038893,26431,Subscriber,1991,1
639,37:42.4,48:21.7,40.71958612,-74.04311746,40.71241882,-74.03852552,29496,Subscriber,1947,1
622,37:45.9,48:08.0,40.71958612,-74.04311746,40.71241882,-74.03852552,29514,Subscriber,1947,2
386,39:41.1,46:07.7,40.7192517,-74.034234,40.71848892,-74.04772663,29479,Subscriber,1991,1
206,49:08.7,52:35.3,40.71458404,-74.04281706,40.7127742,-74.0364857,26318,Subscriber,1980,1
391,52:30.9,59:02.1,40.7308971,-74.06391263,40.72210379,-74.071455,26188,Subscriber,1989,1
292,55:33.6,00:26.0,40.71958612,-74.04311746,40.72601173,-74.05038893,29218,Subscriber,1956,2
257,02:47.9,07:05.5,40.74267714,-74.05178863,40.7443187,-74.0439909,29207,Subscriber,1970,1
793,05:11.1,18:24.8,40.71958612,-74.04311746,40.71241882,-74.03852552,29587,Subscriber,1960,1
262,09:12.1,13:34.4,40.7272235,-74.0337589,40.7192517,-74.034234,26237,Subscriber,1996,1
415,09:52.8,16:48.0,40.73367,-74.0625,40.74267714,-74.05178863,29500,Subscriber,1990,1
195,11:40.0,14:55.9,40.71958612,-74.04311746,40.72759597,-74.04424731,29460,Subscriber,1989,1
339,16:22.9,22:02.7,40.7443187,-74.0439909,40.74267714,-74.05178863,29207,Subscriber,1970,1
779,21:08.1,34:07.5,40.71958612,-74.04311746,40.71346383,-74.06285852,29539,Customer,1995,2
402,23:32.7,30:14.8,40.7246051,-74.07840595,40.7308971,-74.06391263,26209,Subscriber,1983,1
298,33:35.5,38:34.4,40.71958612,-74.04311746,40.72568548,-74.04879034,26194,Subscriber,1994,2
174,33:51.5,36:46.5,40.71958612,-74.04311746,40.7241765,-74.0506564,29280,Subscriber,1988,1
226,34:39.9,38:26.5,40.71958612,-74.04311746,40.72568548,-74.04879034,29243,Subscriber,1988,1
193,40:13.8,43:27.8,40.7192517,-74.034234,40.7242941,-74.0354826,29253,Subscriber,1990,1
1391,44:53.9,08:05.8,40.7177325,-74.043845,40.74267714,-74.05178863,29266,Subscriber,1979,2
210,55:16.1,58:46.1,40.71958612,-74.04311746,40.71942,-74.05099,26284,Subscriber,1958,1
189,55:38.3,58:48.3,40.71958612,-74.04311746,40.72528911,-74.04557168,29516,Subscriber,1960,1
271,56:03.0,00:34.7,40.71958612,-74.04311746,40.72568548,-74.04879034,29603,Subscriber,1981,1
202,04:57.4,08:19.9,40.7192517,-74.034234,40.7183552,-74.03891444,29645,Subscriber,1995,2
279,14:03.2,18:43.2,40.71958612,-74.04311746,40.71653978,-74.04963791,29125,Subscriber,1986,1
908,28:49.1,43:57.6,40.71687,-74.03281,40.7287448,-74.0321082,29228,Subscriber,1994,2
215,29:20.0,32:55.7,40.71958612,-74.04311746,40.71458404,-74.04281706,26171,Subscriber,1982,1
201,29:33.1,32:54.4,40.71958612,-74.04311746,40.71458404,-74.04281706,26186,Subscriber,1979,1
263,29:55.9,34:18.9,40.71958612,-74.04311746,40.72568548,-74.04879034,29199,Subscriber,1980,2
354,41:02.4,46:56.5,40.71958612,-74.04311746,40.7241765,-74.0506564,26311,Subscriber,1963,1
816,43:04.7,56:41.0,40.7308971,-74.06391263,40.7311689,-74.0575736,26209,Subscriber,1968,1
484,56:27.6,04:32.4,40.72755147,-74.07106072,40.7182113,-74.0836394,26212,Subscriber,1977,1
99,58:36.4,00:15.5,40.7272235,-74.0337589,40.7242941,-74.0354826,29491,Subscriber,1987,1
365,01:53.3,07:58.3,40.71687,-74.03281,40.71241882,-74.03852552,26198,Subscriber,1982,1
331,02:37.2,08:08.4,40.71687,-74.03281,40.71241882,-74.03852552,29270,Subscriber,1985,2
743,03:24.6,15:47.9,40.71958612,-74.04311746,40.71435837,-74.06661093,29308,Subscriber,1988,1
211,51:22.4,54:54.2,40.7211236,-74.03805095,40.71958612,-74.04311746,39363,Subscriber,1987,1
282,53:59.3,58:41.3,40.7183552,-74.03891444,40.7192517,-74.034234,29623,Subscriber,1986,1
186,15:48.7,18:55.4,40.71958612,-74.04311746,40.71458404,-74.04281706,39363,Subscriber,1995,1
198,23:23.1,26:42.0,40.71458404,-74.04281706,40.71958612,-74.04311746,39363,Subscriber,1995,1
372,43:34.8,49:46.9,40.71958612,-74.04311746,40.7192517,-74.034234,26192,Subscriber,1949,1
579,31:23.2,41:02.6,40.7112423,-74.0557013,40.71958612,-74.04311746,26288,Subscriber,1974,1
336,40:04.7,45:41.0,40.7192822,-74.07126188,40.7308971,-74.06391263,29480,Subscriber,1988,1
256,51:29.2,55:45.7,40.72528911,-74.04557168,40.7242941,-74.0354826,26266,Subscriber,1986,2
218,18:29.9,22:08.2,40.71241882,-74.03852552,40.7141454,-74.0335519,29514,Subscriber,1959,2
3916,58:26.5,03:43.4,40.71958612,-74.04311746,40.72163014,-74.04996783,39363,Subscriber,1989,1
275,58:45.2,03:20.4,40.7242941,-74.0354826,40.72528911,-74.04557168,29616,Subscriber,1986,2
262,01:44.3,06:07.2,40.72759597,-74.04424731,40.71958612,-74.04311746,29591,Subscriber,1964,1
186,10:45.9,13:52.4,40.71458404,-74.04281706,40.71958612,-74.04311746,26171,Subscriber,1980,1
206,20:30.6,23:56.7,40.7141454,-74.0335519,40.71241882,-74.03852552,29514,Subscriber,1959,2
207,43:47.2,47:14.2,40.72528911,-74.04557168,40.71958612,-74.04311746,29206,Subscriber,1986,2
388,47:14.1,53:42.9,40.72759597,-74.04424731,40.71653978,-74.04963791,29611,Subscriber,1993,1
168,58:35.0,01:23.8,40.71653978,-74.04963791,40.71958612,-74.04311746,29125,Subscriber,1981,1
468,58:40.4,06:29.4,40.72601173,-74.05038893,40.7272235,-74.0337589,29274,Subscriber,1969,0
170,04:38.5,07:28.5,40.72163014,-74.04996783,40.71958612,-74.04311746,39363,Subscriber,1989,1
507,10:11.3,18:38.7,40.72528911,-74.04557168,40.71687,-74.03281,29616,Subscriber,1970,1
97,10:15.7,11:53.3,40.72152515,-74.04630454,40.71958612,-74.04311746,29452,Subscriber,1993,1
69,13:00.2,14:09.8,40.7183552,-74.03891444,40.7211236,-74.03805095,29552,Subscriber,1996,2
442,22:14.5,29:36.7,40.71517768,-74.03768331,40.7242941,-74.0354826,29660,Subscriber,1991,1
172,22:30.4,25:22.4,40.71942,-74.05099,40.71958612,-74.04311746,26189,Subscriber,1963,2
562,24:29.7,33:52.3,40.71346383,-74.06285852,40.71958612,-74.04311746,26306,Subscriber,1999,1
274,27:54.0,32:28.4,40.72759597,-74.04424731,40.71958612,-74.04311746,29460,Subscriber,1985,1
344,29:09.0,34:53.3,40.71517768,-74.03768331,40.71687,-74.03281,29475,Subscriber,1974,1
274,29:34.4,34:08.7,40.71241882,-74.03852552,40.71687,-74.03281,26274,Subscriber,1993,1
411,30:46.2,37:37.9,40.72210379,-74.071455,40.7308971,-74.06391263,26188,Customer,1969,0
170,34:50.4,37:40.6,40.71687,-74.03281,40.71649,-74.04105,29616,Subscriber,1985,1
308,38:50.7,43:59.3,40.72568548,-74.04879034,40.71958612,-74.04311746,29243,Subscriber,1982,2
312,42:16.1,47:28.4,40.71653978,-74.04963791,40.7183552,-74.03891444,29230,Subscriber,1989,2
578,45:18.9,54:57.2,40.72163014,-74.04996783,40.7127742,-74.0364857,29549,Customer,1968,1
624,48:07.8,58:32.7,40.7308971,-74.06391263,40.7236589,-74.0641943,29480,Subscriber,1988,1
446,48:13.0,55:39.9,40.71241882,-74.03852552,40.71958612,-74.04311746,29270,Subscriber,1981,2
250,48:31.5,52:41.6,40.71942,-74.05099,40.71958612,-74.04311746,26284,Subscriber,1972,2
647,49:29.7,00:17.3,40.7376037,-74.0524783,40.72601173,-74.05038893,29639,Subscriber,1997,0
232,49:41.8,53:34.1,40.71241882,-74.03852552,40.71687,-74.03281,29514,Subscriber,1986,2
263,52:51.3,57:14.7,40.71653978,-74.04963791,40.71958612,-74.04311746,29618,Subscriber,1993,1
473,56:49.1,04:42.6,40.7241765,-74.0506564,40.71687,-74.03281,29451,Subscriber,1976,1
277,59:23.8,04:01.3,40.72163014,-74.04996783,40.71958612,-74.04311746,26228,Subscriber,1976,1
204,04:07.7,07:32.5,40.71458404,-74.04281706,40.7127742,-74.0364857,26186,Subscriber,1994,1
251,05:35.9,09:47.8,40.71458404,-74.04281706,40.7141454,-74.0335519,26193,Subscriber,1989,2
226,08:48.2,12:35.1,40.72759597,-74.04424731,40.71958612,-74.04311746,29235,Subscriber,1977,1
208,11:33.8,15:02.0,40.71649,-74.04105,40.7141454,-74.0335519,29624,Subscriber,1980,1
309,12:01.4,17:10.6,40.72601173,-74.05038893,40.71958612,-74.04311746,29240,Subscriber,1978,1
323,12:36.7,18:00.3,40.7127742,-74.0364857,40.71958612,-74.04311746,26318,Subscriber,1983,1
341,13:23.1,19:04.6,40.71653978,-74.04963791,40.7183552,-74.03891444,29238,Customer,1989,1
736,14:58.8,27:15.0,40.71346383,-74.06285852,40.71958612,-74.04311746,29659,Subscriber,1982,1
325,16:38.3,22:04.1,40.72601173,-74.05038893,40.71958612,-74.04311746,29639,Subscriber,1985,1
163,17:00.1,19:43.2,40.71848892,-74.04772663,40.71958612,-74.04311746,29586,Subscriber,1988,1
267,17:09.0,21:36.5,40.72572614,-74.07195926,40.7308971,-74.06391263,29515,Subscriber,1990,1
328,17:45.5,23:14.5,40.72759597,-74.04424731,40.71958612,-74.04311746,26157,Subscriber,1984,2
186,19:48.6,22:54.9,40.7183552,-74.03891444,40.7242941,-74.0354826,29238,Subscriber,1988,1
330,20:48.8,26:18.9,40.7241765,-74.0506564,40.71958612,-74.04311746,26221,Subscriber,1990,1
454,24:14.2,31:48.9,40.7192822,-74.07126188,40.7308971,-74.06391263,29257,Subscriber,1982,1
253,24:21.8,28:35.6,40.72528911,-74.04557168,40.71958612,-74.04311746,29516,Customer,1969,0
335,25:07.3,30:43.2,40.7272235,-74.0337589,40.7192517,-74.034234,29274,Subscriber,1969,0
247,25:36.3,29:44.1,40.72568548,-74.04879034,40.71958612,-74.04311746,26194,Subscriber,1980,1
182,27:31.4,30:34.4,40.71848892,-74.04772663,40.71958612,-74.04311746,26308,Subscriber,1987,1
649,27:51.1,38:40.4,40.72572614,-74.07195926,40.72163014,-74.04996783,29227,Subscriber,1981,1
108,39:23.7,41:12.1,40.7192517,-74.034234,40.71687,-74.03281,29274,Subscriber,1980,1
283,40:15.0,44:58.9,40.74267714,-74.05178863,40.73496102,-74.05950308,29265,Subscriber,1977,1
2543,41:36.3,23:59.6,40.72759597,-74.04424731,40.71958612,-74.04311746,29636,Subscriber,1983,1
293,46:19.8,51:13.4,40.72568548,-74.04879034,40.71958612,-74.04311746,29603,Subscriber,1981,2
236,50:23.6,54:19.8,40.7308971,-74.06391263,40.72755147,-74.07106072,29257,Subscriber,1994,2
131,00:32.0,02:44.0,40.71848892,-74.04772663,40.71958612,-74.04311746,29642,Subscriber,1984,1
285,05:02.6,09:47.6,40.72759597,-74.04424731,40.71958612,-74.04311746,29609,Subscriber,1992,1
1301,15:58.7,37:40.3,40.72601173,-74.05038893,40.71958612,-74.04311746,26203,Subscriber,1971,2
251,17:23.2,21:34.8,40.71458404,-74.04281706,40.7127742,-74.0364857,29214,Subscriber,1997,2
388,19:55.5,26:24.4,40.72572614,-74.07195926,40.7308971,-74.06391263,29467,Subscriber,1991,1
482,27:28.2,35:30.5,40.71517768,-74.03768331,40.7272235,-74.0337589,29260,Subscriber,1979,1
215,28:48.0,32:23.2,40.72568548,-74.04879034,40.71958612,-74.04311746,29447,Subscriber,1977,1
339,30:59.8,36:39.7,40.72572614,-74.07195926,40.7308971,-74.06391263,29473,Subscriber,1973,2
284,31:56.3,36:40.6,40.72759597,-74.04424731,40.71958612,-74.04311746,29470,Subscriber,1978,1
547,50:08.1,59:15.2,40.7236589,-74.0641943,40.71649,-74.04105,29286,Subscriber,1991,1
315,51:49.7,57:05.4,40.72759597,-74.04424731,40.71958612,-74.04311746,29232,Subscriber,1982,1
413,54:15.3,01:09.1,40.7236589,-74.0641943,40.7177325,-74.043845,29276,Subscriber,1994,1
199,07:14.2,10:33.6,40.71649,-74.04105,40.71958612,-74.04311746,29286,Subscriber,1962,1
232,08:27.8,12:20.7,40.71942,-74.05099,40.71958612,-74.04311746,29640,Subscriber,1968,0
239,12:47.6,16:47.0,40.71958612,-74.04311746,40.72759597,-74.04424731,29206,Subscriber,1976,2
201,19:50.3,23:11.7,40.7183552,-74.03891444,40.71687,-74.03281,29246,Subscriber,1991,2
318,33:38.3,38:56.6,40.71958612,-74.04311746,40.7141454,-74.0335519,26171,Subscriber,1969,0
461,33:51.7,41:33.1,40.71958612,-74.04311746,40.7272235,-74.0337589,29603,Subscriber,1988,1
139,40:31.3,42:50.5,40.7183552,-74.03891444,40.71687,-74.03281,26260,Subscriber,1979,1
100,42:58.1,44:38.1,40.7192517,-74.034234,40.71687,-74.03281,26261,Subscriber,1991,1
465,44:38.9,52:24.5,40.7127742,-74.0364857,40.7272235,-74.0337589,29268,Subscriber,1969,2
1033,46:39.0,03:52.4,40.7287448,-74.0321082,40.7211236,-74.03805095,26253,Subscriber,1983,2
345,49:15.4,55:01.1,40.72568548,-74.04879034,40.71958612,-74.04311746,29492,Subscriber,1976,1
1487,54:49.6,19:37.2,40.72528911,-74.04557168,40.71458404,-74.04281706,29621,Subscriber,1996,2
295,02:20.0,07:15.1,40.7211236,-74.03805095,40.7287448,-74.0321082,29552,Subscriber,1980,1
602,06:51.0,16:53.2,40.7272235,-74.0337589,40.71958612,-74.04311746,29268,Subscriber,1985,1
440,07:58.1,15:18.4,40.72210379,-74.071455,40.7308971,-74.06391263,26317,Subscriber,1995,1
186,09:55.6,13:02.1,40.72533993,-74.06762213,40.7308971,-74.06391263,29582,Subscriber,1985,1
442,12:37.1,19:59.1,40.72601173,-74.05038893,40.71958612,-74.04311746,26153,Subscriber,1994,2
438,17:46.7,25:05.1,40.72759597,-74.04424731,40.7272235,-74.0337589,29634,Subscriber,1979,1
379,18:12.8,24:32.5,40.74267714,-74.05178863,40.73367,-74.0625,29266,Subscriber,1986,1
353,23:57.9,29:51.6,40.72601173,-74.05038893,40.71958612,-74.04311746,26159,Subscriber,1973,2
328,28:00.8,33:29.3,40.72333159,-74.04595256,40.72165072,-74.04288411,26247,Subscriber,1978,1
411,29:09.1,36:00.9,40.7272235,-74.0337589,40.71958612,-74.04311746,29603,Subscriber,1988,1
226,32:06.3,35:53.2,40.72601173,-74.05038893,40.72165072,-74.04288411,29476,Subscriber,1981,1
374,32:43.8,38:58.3,40.7242941,-74.0354826,40.7287448,-74.0321082,29253,Subscriber,1983,2
345,33:37.1,39:22.4,40.72333159,-74.04595256,40.7183552,-74.03891444,29545,Subscriber,1957,1
260,34:53.6,39:14.3,40.71958612,-74.04311746,40.71458404,-74.04281706,29268,Subscriber,1985,1
811,38:37.7,52:09.6,40.74267714,-74.05178863,40.7211236,-74.03805095,29474,Subscriber,1995,2
479,41:59.6,49:58.7,40.7183552,-74.03891444,40.7272235,-74.0337589,29545,Subscriber,1957,1
96,50:31.1,52:07.7,40.7192517,-74.034234,40.71687,-74.03281,29225,Subscriber,1997,1
443,54:54.5,02:17.8,40.71458404,-74.04281706,40.72601173,-74.05038893,29621,Subscriber,1996,2
162,55:03.8,57:46.1,40.7443187,-74.0439909,40.74871595,-74.0404433,26304,Subscriber,1989,1
240,56:08.1,00:08.3,40.7192517,-74.034234,40.7183552,-74.03891444,29217,Subscriber,1972,1
483,57:03.5,05:07.4,40.7177325,-74.043845,40.7272235,-74.0337589,29665,Subscriber,1981,1
599,58:38.1,08:37.5,40.72568548,-74.04879034,40.71687,-74.03281,29221,Subscriber,1958,1
250,03:46.7,07:56.8,40.7127742,-74.0364857,40.71687,-74.03281,29446,Subscriber,1979,2
400,04:26.1,11:06.9,40.73478582,-74.05044364,40.7308971,-74.06391263,29249,Subscriber,1961,1
270,04:53.8,09:24.3,40.72759597,-74.04424731,40.72165072,-74.04288411,29223,Subscriber,1982,1
382,05:10.6,11:33.5,40.7192517,-74.034234,40.7177325,-74.043845,29623,Subscriber,1988,2
301,08:02.8,13:04.1,40.72163014,-74.04996783,40.72152515,-74.04630454,26285,Subscriber,1979,1
587,09:37.8,19:25.7,40.72601173,-74.05038893,40.7177325,-74.043845,29621,Subscriber,1964,1
512,11:54.6,20:27.3,40.7272235,-74.0337589,40.71241882,-74.03852552,29545,Subscriber,1957,1
820,12:21.4,26:01.9,40.71458404,-74.04281706,40.71458404,-74.04281706,29512,Subscriber,1983,1
447,16:04.8,23:31.8,40.72759597,-74.04424731,40.7183552,-74.03891444,29302,Subscriber,1992,1
1342,20:37.3,42:59.5,40.7192517,-74.034234,40.7192517,-74.034234,29595,Subscriber,1953,1
122,23:18.9,25:21.1,40.71848892,-74.04772663,40.71958612,-74.04311746,29479,Subscriber,1977,1
425,27:42.8,34:48.3,40.7192822,-74.07126188,40.7308971,-74.06391263,29522,Subscriber,1988,1
230,30:39.7,34:30.7,40.71241882,-74.03852552,40.71687,-74.03281,29673,Subscriber,1977,1
618,35:33.3,45:51.9,40.71687,-74.03281,40.72601173,-74.05038893,29221,Subscriber,1958,1
691,36:05.8,47:37.6,40.7308971,-74.06391263,40.71113,-74.0789,29249,Subscriber,1979,1
243,41:40.1,45:43.5,40.7211236,-74.03805095,40.71958612,-74.04311746,29247,Subscriber,1958,1
